"CCAA.Codigo.ISO","ISO2","Fecha","Casos","Hospitalizados","UCI","Fallecidos","Recuperados","Casos_Activos","Casos_24h","Casos_Porc24h","Casos_Porcvar","Hospitalizados_24h","Hospitalizados_Porc24h","Hospitalizados_Porcvar","UCI_24h","UCI_Porc24h","UCI_Porcvar","Fallecidos_24h","Fallecidos_Porc24h","Fallecidos_Porcvar","Recuperados_24h","Recuperados_Porc24h","Recuperados_Porcvar","Casos_Activos_24h","Casos_Activos_Porc24h","Casos_Activos_Porcvar","tmstamp"
"VC","ES-VC",2020-03-20,1363,476,84,50,25,1288,258,0.233484162895928,0.16869,98,0.259259259259259,-0.316952,13,0.183098591549296,-0.498888,17,0.515151515151515,0.373737,5,0.25,3.75,236,0.224334600760456,0.131987,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-21,1604,590,113,69,30,1505,241,0.176815847395451,-0.242707,114,0.239495798319328,-0.07623,29,0.345238095238095,0.885531,19,0.38,-0.262353,5,0.2,-0.2,217,0.168478260869565,-0.248987,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-22,1901,702,138,94,36,1771,297,0.185162094763092,0.047203,112,0.189830508474576,-0.207374,25,0.221238938053097,-0.35917,25,0.36231884057971,-0.046529,6,0.2,0,266,0.176744186046512,0.049062,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-23,2167,917,161,115,37,2015,266,0.139926354550237,-0.244303,215,0.306267806267806,0.613375,23,0.166666666666667,-0.246667,21,0.223404255319149,-0.383404,1,0.0277777777777778,-0.861111,244,0.137775268210051,-0.220482,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-24,2616,1071,198,143,44,2429,449,0.20719889247808,0.480771,154,0.16793893129771,-0.45166,37,0.229813664596273,0.378882,28,0.243478260869565,0.089855,7,0.189189189189189,5.810811,414,0.20545905707196,0.491262,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-25,3200,1278,230,167,57,2976,584,0.223241590214067,0.077427,207,0.19327731092437,0.150879,32,0.161616161616162,-0.296751,24,0.167832167832168,-0.310689,13,0.295454545454545,0.561688,547,0.225195553725813,0.09606,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-26,3532,1422,252,198,73,3261,332,0.10375,-0.535257,144,0.112676056338028,-0.417024,22,0.0956521739130435,-0.408152,31,0.18562874251497,0.106038,16,0.280701754385965,-0.049933,285,0.0957661290322581,-0.574742,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-27,4034,1694,282,234,92,3708,502,0.142129105322763,0.369919,272,0.191279887482419,0.697609,30,0.119047619047619,0.244589,36,0.181818181818182,-0.020528,19,0.26027397260274,-0.072774,447,0.137074517019319,0.431347,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-28,4784,1874,309,267,161,4356,750,0.185919682697075,0.308104,180,0.106257378984652,-0.444493,27,0.0957446808510638,-0.195745,33,0.141025641025641,-0.224359,69,0.75,1.881579,648,0.174757281553398,0.274907,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-29,5110,2042,336,310,185,4615,326,0.0681438127090301,-0.633477,168,0.0896478121664888,-0.156314,27,0.087378640776699,-0.087379,43,0.161048689138577,0.141982,24,0.149068322981366,-0.801242,259,0.0594582185491276,-0.659767,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-30,5508,2189,356,339,200,4969,398,0.0778864970645793,0.142972,147,0.0719882468168462,-0.196988,20,0.0595238095238095,-0.318783,29,0.0935483870967742,-0.41913,15,0.0810810810810811,-0.456081,354,0.07670639219935,0.290089,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-03-31,5922,2189,365,395,240,5287,414,0.0751633986928105,-0.034962,0,0,-1,9,0.0252808988764045,-0.575281,56,0.165191740412979,0.765843,40,0.2,1.466667,318,0.0639967800362246,-0.165692,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-01,6308,2189,379,443,432,5433,386,0.0651806822019588,-0.132814,0,0,NA,14,0.0383561643835616,0.517199,48,0.121518987341772,-0.264376,192,0.8,3,146,0.0276149044826934,-0.568495,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-02,6624,2064,386,511,592,5521,316,0.0500951173113507,-0.231442,-125,-0.0571037003197807,NA,7,0.0184696569920844,-0.51847,68,0.153498871331828,0.263168,160,0.37037037037037,-0.537037,88,0.0161973127185717,-0.413458,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-03,6901,1977,386,571,695,5635,277,0.0418176328502415,-0.165235,-87,-0.0421511627906977,-0.261849,0,0,-1,60,0.117416829745597,-0.235064,103,0.173986486486486,-0.530236,114,0.0206484332548451,0.274806,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-04,7184,1901,381,613,812,5759,283,0.0410085494855818,-0.019348,-76,-0.0384420839656045,-0.087995,-5,-0.0129533678756477,NA,42,0.0735551663747811,-0.373555,117,0.168345323741007,-0.032423,124,0.0220053238686779,0.065714,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-05,7334,1909,384,637,930,5767,150,0.0208797327394209,-0.490844,8,0.00420831141504471,-1.109471,3,0.0078740157480315,-1.607874,24,0.0391517128874388,-0.467723,118,0.145320197044335,-0.136773,8,0.00138913005730161,-0.936873,"2020-04-07 14:26:04 UTC"
"VC","ES-VC",2020-04-06,7443,1887,384,672,1103,5668,109,0.0148622852467957,-0.288196,-22,-0.0115243583027763,-3.738476,0,0,-1,35,0.0549450549450549,0.403388,173,0.186021505376344,0.28008,-99,-0.0171666377666031,-13.357833,"2020-04-07 14:26:04 UTC"
